info: GET /uploads/1756203690899-image.webp | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:00.163Z"}
info: GET /follow/following | User: Messi | Status: 304 | 139ms {"timestamp":"2025-08-27T04:36:02.408Z"}
info: POST /follow/add | User: Messi | Status: 202 | 7ms {"timestamp":"2025-08-27T04:36:04.328Z"}
info: POST /follow/add | User: Messi | Status: 202 | 6ms {"timestamp":"2025-08-27T04:36:06.634Z"}
info: POST /users/login | User: Anonymous | Status: 200 | 157ms {"timestamp":"2025-08-27T04:36:23.051Z"}
info: POST /post/getFeeds | User: sameer_1n | Status: 200 | 152ms {"timestamp":"2025-08-27T04:36:23.729Z"}
info: GET /uploads/1756226800305-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:36:23.750Z"}
info: GET /uploads/1756104608593-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:36:23.751Z"}
info: GET /uploads/1756185339062-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:23.752Z"}
info: GET /uploads/1756189953803-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:23.752Z"}
info: Server started at port : 8080 {"timestamp":"2025-08-27T04:36:26.912Z"}
info: Database synced successfully {"timestamp":"2025-08-27T04:36:28.508Z"}
info: GET /notification/get | User: sameer_1n | Status: 200 | 162ms {"timestamp":"2025-08-27T04:36:32.451Z"}
info: GET /post/getMyPost?page=1&limit=20 | User: sameer_1n | Status: 200 | 21ms {"timestamp":"2025-08-27T04:36:35.389Z"}
info: GET /uploads/1756226800305-image.jpeg | User: Anonymous | Status: 304 | 3ms {"timestamp":"2025-08-27T04:36:35.409Z"}
info: GET /uploads/1756189953803-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:35.410Z"}
info: GET /uploads/1756185339062-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:35.411Z"}
info: GET /uploads/1756044350942-image.jpg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:36:35.412Z"}
info: Server started at port : 8080 {"timestamp":"2025-08-27T04:36:42.539Z"}
info: Database synced successfully {"timestamp":"2025-08-27T04:36:44.072Z"}
info: GET /post/getMyPost?page=1&limit=20 | User: sameer_1n | Status: 304 | 15ms {"timestamp":"2025-08-27T04:36:44.576Z"}
info: GET /uploads/1756226800305-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:36:44.579Z"}
info: GET /uploads/1756103191568-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:44.580Z"}
info: GET /uploads/1756189953803-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:44.581Z"}
info: GET /uploads/1756185339062-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:36:44.583Z"}
info: GET /uploads/1756044350942-image.jpg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:36:44.584Z"}
info: GET /users/getCurrentuser | User: sameer_1n | Status: 200 | 133ms {"timestamp":"2025-08-27T04:36:44.700Z"}
info: GET /uploads/1756203690899-image.webp | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:36:44.704Z"}
info: GET /users/getCurrentUser | User: sameer_1n | Status: 304 | 151ms {"timestamp":"2025-08-27T04:36:50.106Z"}
info: GET /notification/get | User: sameer_1n | Status: 304 | 156ms {"timestamp":"2025-08-27T04:36:51.839Z"}
info: GET /post/getMyPost?page=1&limit=20 | User: sameer_1n | Status: 304 | 13ms {"timestamp":"2025-08-27T04:36:56.196Z"}
info: GET /users/getCurrentUser | User: sameer_1n | Status: 304 | 179ms {"timestamp":"2025-08-27T04:37:12.025Z"}
info: PUT /users/update | User: sameer_1n | Status: 200 | 366ms {"timestamp":"2025-08-27T04:37:13.856Z"}
info: GET /notification/activity?page=1&limit=20 | User: sameer_1n | Status: 200 | 196ms {"timestamp":"2025-08-27T04:37:18.009Z"}
info: GET /uploads/1756226800305-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:37:18.019Z"}
info: GET /uploads/1756103440677-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:37:18.019Z"}
info: GET /uploads/1756103191568-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:37:18.021Z"}
info: GET /uploads/1756103299727-image.jpg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:37:18.022Z"}
info: GET /uploads/1756054540618-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:37:18.022Z"}
info: GET /uploads/1756054592501-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:37:18.023Z"}
info: GET /uploads/1756103496131-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:37:18.023Z"}
info: GET /users/getCurrentuser | User: sameer_1n | Status: 304 | 217ms {"timestamp":"2025-08-27T04:37:20.309Z"}
info: GET /uploads/1756203690899-image.webp | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:37:20.315Z"}
info: GET /notification/activity?page=1&limit=20 | User: sameer_1n | Status: 304 | 239ms {"timestamp":"2025-08-27T04:37:20.332Z"}
info: GET /uploads/1756226800305-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:37:20.336Z"}
info: GET /uploads/1756054540618-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:37:20.337Z"}
info: GET /uploads/1756054592501-image.jpeg | User: Anonymous | Status: 304 | 2ms {"timestamp":"2025-08-27T04:37:20.338Z"}
info: GET /uploads/1756103440677-image.jpeg | User: Anonymous | Status: 304 | 3ms {"timestamp":"2025-08-27T04:37:20.338Z"}
info: GET /uploads/1756103496131-image.jpeg | User: Anonymous | Status: 304 | 3ms {"timestamp":"2025-08-27T04:37:20.338Z"}
info: GET /uploads/1756103299727-image.jpg | User: Anonymous | Status: 304 | 3ms {"timestamp":"2025-08-27T04:37:20.339Z"}
info: GET /uploads/1756103191568-image.jpeg | User: Anonymous | Status: 304 | 0ms {"timestamp":"2025-08-27T04:37:20.339Z"}
info: GET /notification/get | User: sameer_1n | Status: 304 | 145ms {"timestamp":"2025-08-27T04:37:22.223Z"}
info: GET /users/getCurrentUser | User: sameer_1n | Status: 304 | 146ms {"timestamp":"2025-08-27T04:37:26.990Z"}
info: PUT /users/update | User: sameer_1n | Status: 200 | 417ms {"timestamp":"2025-08-27T04:37:31.730Z"}
info: GET /notification/activity?page=1&limit=20 | User: sameer_1n | Status: 304 | 152ms {"timestamp":"2025-08-27T04:37:35.316Z"}
info: GET /notification/activity?page=1&limit=20 | User: sameer_1n | Status: 304 | 226ms {"timestamp":"2025-08-27T04:38:02.634Z"}
info: GET /users/getCurrentuser | User: sameer_1n | Status: 200 | 230ms {"timestamp":"2025-08-27T04:38:02.642Z"}
info: GET /uploads/1756054540618-image.jpeg | User: Anonymous | Status: 304 | 1ms {"timestamp":"2025-08-27T04:38:02.643Z"}
